Epoch,Step,Total,CE,feat
0,0,6.90625,6.90625,
0,10,91.5,91.5,
0,20,238.0,238.0,
0,30,342.0,342.0,
0,40,524.0,524.0,
0,50,378.0,378.0,
0,60,352.0,352.0,
0,70,560.0,560.0,
0,80,470.0,470.0,
0,90,458.0,458.0,
0,100,516.0,516.0,
0,110,462.0,462.0,
