epoch,train_all,train_many,train_median,train_low,val_all,val_many,val_median,val_low,val_fscore
1,0.027568445796460176,0.01145964105117013,5.6423856006319476e-05,0.0,0.00530849358974359,0.013855092276144908,0.0,0.0,0.001497221949342768
2,0.035899474557522126,0.016487706486617418,9.21601313481156e-05,0.0,0.006560496794871795,0.017101845522898156,0.0,0.0,0.001699698030156167
3,0.03876002488938053,0.018468339461766858,0.00011284771201263895,0.0,0.007512019230769231,0.01956254272043746,0.0,0.0,0.0022359851803167873
4,0.03977979811946902,0.01903529903649036,0.00018621500235602525,0.0,0.008764022435897436,0.022563226247436775,0.00020876826722338206,0.0,0.0024077042189772713
5,0.04169835453539823,0.02009201348090617,0.00014400715488180045,0.0,0.008764022435897436,0.022269309637730692,0.0004230304362158004,0.0,0.003034190815239677
6,0.04212181969026549,0.020624127858118037,0.00019442437129888398,0.0,0.007411858974358974,0.019172932330827067,0.00010987803538072738,0.0,0.002862444435819241
7,0.042190956858407076,0.020778754755287964,7.839946308246494e-05,0.0,0.00866386217948718,0.022481203007518796,0.0,0.0,0.0026289610601293195
8,0.042458863384955754,0.020881405644670316,0.00013482331908878443,0.0,0.007662259615384615,0.01997949419002051,0.0,0.0,0.0024910890654667945
9,0.04259713772123894,0.021110123316585728,0.00016113235135708427,0.0,0.007762419871794872,0.019548872180451128,0.0005274145698274915,0.0,0.002605507459694143
10,0.04256256913716814,0.02087535738186839,0.0001720815656097493,0.0,0.008062900641025642,0.020881749829118255,0.00010987803538072738,0.0,0.0028731598839620317
11,0.0439021017699115,0.021665883840186653,0.0002623650385367671,0.0,0.007912660256410256,0.020109364319890636,0.0004175365344467641,0.0,0.002331217530109824
12,0.04310702433628318,0.02117881513756979,0.0004376077774605409,0.0,0.008513621794871794,0.02192071086807929,0.00020876826722338206,0.0,0.003036022874450765
13,0.042545284845132744,0.021040715986464762,0.00020514430264277487,0.0,0.008213141025641026,0.020881749829118248,0.0004230304362158004,0.0,0.003254467272674531
14,0.04359962665929203,0.021443733471662993,0.00033794895653678367,0.0,0.009064503205128206,0.023465481886534516,0.00010438413361169103,0.0,0.003032044018286084
15,0.04385024889380531,0.021712225478935098,4.774946722718029e-05,0.0,0.009014423076923076,0.022932330827067672,0.0004175365344467641,0.0,0.0026658721799786267
16,0.04446384126106195,0.0221333279141949,0.00029679297633045446,0.0,0.008563701923076924,0.02189336978810663,0.0003241402043731458,0.0,0.0030521563721910717
17,0.045483614491150445,0.022296912280990712,0.0001873457154313758,0.0,0.008263221153846154,0.021148325358851673,0.0003131524008350731,0.0,0.002779300878116705
18,0.044757674225663714,0.022041529768342876,0.00012023844890196574,0.0,0.009064503205128206,0.023451811346548192,0.00010438413361169103,0.0,0.0034711885519976655
19,0.04461939988938053,0.02201070735569173,0.0001953242887177014,0.0,0.008313301282051282,0.02166097060833903,0.0,0.0,0.003025477074568572
20,0.04439470409292035,0.022169648994491947,0.00019395516503718533,0.0,0.007662259615384615,0.01984278879015721,0.00010438413361169103,0.0,0.0024187870947376044
