epoch,train_all,train_many,train_median,train_low,val_all,val_many,val_median,val_low,val_fscore
1,0.0025111607142857145,0.0013361345696829843,0.0004210526315789474,0.0,0.00244140625,0.0,0.002352941176470588,0.0,6.108765345218548e-06
2,0.007114955357142857,0.002851795862338833,0.0007017543859649122,0.0,0.0009765625,0.004424778761061947,0.0,0.0,1.069294921458621e-05
3,0.007533482142857143,0.0036079469624220113,0.0,0.0,0.0009765625,0.004424778761061947,0.0,0.0,5.300199977194385e-06
4,0.006626674107142857,0.003205654375176541,0.0008421052631578948,0.0,0.0009765625,0.004424778761061947,0.0,0.0,7.1447204155945015e-06
5,0.010672433035714286,0.004923149035861571,0.0006124401913875598,0.0,0.0,0.0,0.0,0.0,0.0
6,0.012276785714285714,0.006017490083796826,0.0004210526315789474,0.0,0.0009765625,0.0029498525073746312,0.0,0.0,9.710797754276016e-05
7,0.01025390625,0.006358562212020219,0.0,0.0,0.0009765625,0.004424778761061947,0.0,0.0,3.2997773242573855e-05
8,0.009765625,0.006576597949382515,0.0005143540669856459,0.0,0.0029296875,0.006145526057030481,0.0017647058823529412,0.0,0.00036698870708125857
9,0.013392857142857142,0.00781362243175115,0.0008931419457735247,0.0,0.005859375,0.012782694198623401,0.0029411764705882353,0.0,0.00043343671445355674
10,0.015276227678571428,0.010680989501646788,0.0003508771929824561,0.0,0.0078125,0.02404129793510324,0.000588235294117647,0.0,0.001134231894798393
11,0.020926339285714284,0.014902686956225977,0.0006286549707602339,0.0,0.01025390625,0.02856440511307768,0.000784313725490196,0.0,0.002127786507231295
12,0.025739397321428572,0.020801170474660863,0.001117665959771223,0.0,0.01318359375,0.026597836774827924,0.0035294117647058825,0.0,0.0024537208522068645
13,0.0283203125,0.024999565020355802,0.0017516985938038569,0.0,0.0146484375,0.019469026548672566,0.006078431372549019,0.0,0.0027044229844476178
14,0.03159877232142857,0.027592514265351184,0.002895756290493133,0.0,0.01416015625,0.02753195673549656,0.006470588235294117,0.0,0.0049949948989502285
15,0.03383091517857143,0.03221069106937211,0.004225847252163042,0.0,0.0185546875,0.03392330383480826,0.011960784313725487,0.0,0.005118310238137563
16,0.036900111607142856,0.035016026007543714,0.0060801508433087365,0.0,0.02001953125,0.04065880039331366,0.01,0.0,0.007290857976615605
17,0.04352678571428571,0.042404315868649775,0.01025107056686004,0.0,0.01708984375,0.03647984267453294,0.009019607843137253,0.0,0.006235387489012946
18,0.04673549107142857,0.04600943728862073,0.007728779991937887,0.0,0.01904296875,0.0411504424778761,0.011176470588235291,0.0,0.006927348052508465
19,0.05308314732142857,0.051954228517559015,0.01128953210532158,0.0,0.017578125,0.0359882005899705,0.010784313725490196,0.0,0.008028500182637099
20,0.060825892857142856,0.061088096943483904,0.013451119056382216,0.0,0.0224609375,0.04901671583087512,0.015568627450980392,0.0,0.011760728208030966
21,0.06891741071428571,0.0703693989443754,0.019024923305109062,0.008680555555555554,0.03271484375,0.06376597836774828,0.01576470588235294,0.0,0.015571871063063018
22,0.07784598214285714,0.0776803997642761,0.023902015768888837,0.0,0.03515625,0.07271386430678466,0.014980392156862742,0.0,0.016477239260036913
23,0.08677455357142858,0.08975419519306815,0.022500251210777526,0.0026041666666666665,0.0390625,0.08235004916420845,0.020196078431372545,0.0,0.020491414699221493
24,0.09068080357142858,0.09083315322175245,0.029790558254954542,0.0026041666666666665,0.03955078125,0.07630285152409047,0.02203921568627451,0.0,0.018624491219041243
25,0.09598214285714286,0.09682930922710364,0.03236040069321803,0.0026041666666666665,0.04296875,0.06882989183874139,0.02831372549019608,0.0,0.02205771925978903
26,0.10330636160714286,0.10250595560039238,0.04075539544734592,0.005208333333333333,0.0498046875,0.09434611602753194,0.026745098039215688,0.0,0.02641633357969122
27,0.11195591517857142,0.11003846976483823,0.04460428546341859,0.011284722222222222,0.05908203125,0.11499508357915438,0.033215686274509805,0.0,0.03202063825760646
28,0.12583705357142858,0.12689849527838587,0.04876957923397552,0.014756944444444442,0.04736328125,0.08466076696165192,0.03262745098039215,0.0,0.0241078552750924
29,0.12995256696428573,0.13102930168775406,0.05336461955657002,0.02170138888888889,0.052734375,0.09449360865290068,0.04223529411764706,0.0,0.02879595619514439
30,0.13902064732142858,0.13919683409689365,0.058724095477965435,0.0234375,0.05224609375,0.09562438544739431,0.03458823529411765,0.002136752136752137,0.03208898252381046
31,0.14425223214285715,0.14502697373024884,0.06311593171190694,0.02690972222222222,0.078125,0.12920353982300883,0.05670588235294117,0.004985754985754985,0.044736416595224135
32,0.15318080357142858,0.1515416519306322,0.07061509302530974,0.02690972222222222,0.05859375,0.10024582104228122,0.039568627450980394,0.00641025641025641,0.034139877891987504
33,0.16664341517857142,0.1681901583260567,0.07471565328376474,0.019965277777777776,0.0654296875,0.12143559488692231,0.04658823529411764,0.002136752136752137,0.039944735246229685
34,0.18024553571428573,0.18283950068023608,0.08330963360684723,0.041666666666666664,0.0595703125,0.09311701081612586,0.0467843137254902,0.002136752136752137,0.03856546795514228
35,0.18931361607142858,0.19144342522404525,0.0884607038987844,0.030381944444444444,0.08251953125,0.12885939036381516,0.06941176470588235,0.012108262108262107,0.05602372489841601
36,0.19252232142857142,0.19220958815580602,0.10091753241598443,0.02170138888888889,0.07861328125,0.13161258603736478,0.058274509803921556,0.013532763532763533,0.0511101493863475
37,0.21135602678571427,0.21536027811147887,0.11046296359299454,0.03298611111111111,0.0712890625,0.11991150442477876,0.056627450980392145,0.0028490028490028487,0.052226886074083746
38,0.22154017857142858,0.22704220965452634,0.1109487456128323,0.04079861111111111,0.064453125,0.11140609636184858,0.04729411764705882,0.0,0.04246005949204613
39,0.23005022321428573,0.2337816114122817,0.11687426952132834,0.049479166666666664,0.07421875,0.11352015732546704,0.061392156862745094,0.004985754985754985,0.04991356523149591
40,0.2421875,0.24405446228422828,0.12775035370546206,0.04253472222222223,0.05859375,0.09582104228121928,0.047098039215686276,0.0028490028490028487,0.040304062948846205
41,0.24888392857142858,0.2518965456425446,0.13052772133267487,0.0390625,0.07568359375,0.11396263520157325,0.05686274509803921,0.0028490028490028487,0.04633772386006923
42,0.25816127232142855,0.26085042099560946,0.13627041895153352,0.06857638888888888,0.0673828125,0.11386430678466077,0.039921568627450985,0.002136752136752137,0.04389670195905317
43,0.28369140625,0.28672442996833925,0.1564133295325246,0.09722222222222222,0.056640625,0.08775811209439528,0.038901960784313724,0.002136752136752137,0.03793569520233822
44,0.3042689732142857,0.31034495905449266,0.1657635793858704,0.07118055555555555,0.06103515625,0.09493608652900687,0.05056862745098038,0.0028490028490028487,0.04257539765284604
45,0.31710379464285715,0.3261276570649342,0.17547007017750055,0.056423611111111105,0.0439453125,0.07202556538839724,0.032705882352941175,0.008547008547008548,0.033839193573056564
46,0.32979910714285715,0.3355778860812476,0.18280522298478954,0.0390625,0.04296875,0.0732055063913471,0.02811764705882353,0.0,0.02751736667184102
47,0.34507533482142855,0.3523162710034923,0.18859340762436738,0.06597222222222222,0.0546875,0.0911504424778761,0.03445098039215686,0.008547008547008548,0.036358988379339006
48,0.3754185267857143,0.38980510608256835,0.2137445902910299,0.0703125,0.0615234375,0.11179941002949852,0.03949019607843137,0.013532763532763533,0.044737393626878605
49,0.3949497767857143,0.40418341139395464,0.23574727560021677,0.078125,0.046875,0.08466076696165191,0.02784313725490196,0.0,0.03237923684416672
50,0.4209681919642857,0.43317937371989307,0.252229885697378,0.08159722222222221,0.04296875,0.06376597836774828,0.038745098039215685,0.01282051282051282,0.029628853226030007
51,0.4512416294642857,0.46608017426557946,0.27353199672704315,0.0859375,0.04345703125,0.06779744346116026,0.03525490196078432,0.008547008547008548,0.028596656080520297
52,0.48597935267857145,0.5032936234132256,0.3097568516794523,0.0954861111111111,0.04052734375,0.06361848574237954,0.028098039215686273,0.002136752136752137,0.02395610027362149
53,0.5076032366071429,0.5284173485624049,0.3356671115262446,0.12065972222222221,0.04931640625,0.06858407079646017,0.03619607843137255,0.01566951566951567,0.03345901833196611
54,0.54052734375,0.5633303599830846,0.3615130012746112,0.16840277777777776,0.0595703125,0.10678466076696164,0.04505882352941176,0.014957264957264958,0.04316411207463677
55,0.5830078125,0.6074622153309384,0.41362043786966385,0.15451388888888887,0.04443359375,0.06666666666666667,0.033529411764705884,0.011396011396011395,0.030741885453521994
56,0.6185825892857143,0.6412659604375462,0.4517408429204095,0.1597222222222222,0.0537109375,0.08092428711897738,0.047843137254901955,0.00997150997150997,0.037138574818626764
57,0.64306640625,0.6744321619043603,0.4837777468489543,0.1796875,0.048828125,0.07418879056047198,0.03298039215686274,0.019515669515669513,0.03502976968385769
58,0.6759207589285714,0.7033558344353383,0.5193682499131416,0.17708333333333334,0.046875,0.0715339233038348,0.03656862745098039,0.010683760683760684,0.031975692365556106
59,0.6960797991071429,0.7292274727857868,0.5473271111413526,0.17621527777777776,0.04833984375,0.08121927236971484,0.037313725490196084,0.008547008547008548,0.03623055130578832
60,0.7308872767857143,0.7662134973786342,0.5871701255400945,0.22135416666666666,0.046875,0.06764995083579153,0.0423921568627451,0.009259259259259259,0.03546371026634185
61,0.7808314732142857,0.8119791238774771,0.6554842221761725,0.2855902777777778,0.044921875,0.07359882005899705,0.03737254901960784,0.00641025641025641,0.0331705759758699
62,0.84375,0.8720964740874084,0.7384031032606885,0.3223958333333333,0.05224609375,0.07763028515240905,0.038901960784313724,0.027777777777777776,0.03877698479585964
63,0.8989955357142857,0.9212092061488936,0.8221930261001469,0.4036458333333333,0.04296875,0.05673549655850541,0.04019607843137255,0.03632478632478633,0.03306961498785398
64,0.9372209821428571,0.953744082969328,0.8932121686363172,0.5262152777777778,0.05810546875,0.07723697148475908,0.05478431372549019,0.021367521367521368,0.042684315700765287
65,0.9674944196428571,0.9774583636405398,0.9448882232318765,0.6520833333333332,0.0625,0.08141592920353982,0.05792156862745097,0.03774928774928774,0.05051759355823305
66,0.9823521205357143,0.9885208170202335,0.9658951820453369,0.7421875,0.07080078125,0.08913470993117009,0.06345098039215685,0.042022792022792015,0.056496089226182294
67,0.9877232142857143,0.9916226774898805,0.9790220610143211,0.796875,0.064453125,0.080039331366765,0.05952941176470587,0.0527065527065527,0.054273287520975086
68,0.9904436383928571,0.993516285931376,0.9822192360443134,0.8168402777777778,0.06689453125,0.07895771878072763,0.06498039215686274,0.04131054131054131,0.054684983178772
69,0.9913504464285714,0.9939876379500504,0.9838457265129092,0.8376736111111112,0.0654296875,0.07674532940019665,0.06027450980392156,0.049145299145299144,0.054720176304027236
70,0.9920479910714286,0.9943683442074035,0.9847094242187122,0.8506944444444445,0.0625,0.07625368731563423,0.055999999999999994,0.049145299145299144,0.053196912245516176
71,0.9925362723214286,0.9946775588023323,0.9867679037508759,0.8611111111111112,0.06298828125,0.07895771878072763,0.05823529411764706,0.05555555555555555,0.0527574832383519
72,0.9928850446428571,0.9948630875592896,0.9872813785801402,0.8697916666666666,0.0654296875,0.07674532940019665,0.059764705882352935,0.05626780626780627,0.053876779316282944
73,0.9932338169642857,0.995284281511396,0.9879214402728335,0.8663194444444445,0.0625,0.07158308751229105,0.055137254901960774,0.05626780626780627,0.0512180804662782
74,0.99365234375,0.9953888363203326,0.9887000768409437,0.8697916666666666,0.06494140625,0.07477876106194689,0.057803921568627445,0.05626780626780627,0.05347249157753792
75,0.9938616071428571,0.9958718620665161,0.9887702522795402,0.8697916666666666,0.0654296875,0.07477876106194689,0.05709803921568627,0.06054131054131054,0.05334910915221795
76,0.9940011160714286,0.9957881648829264,0.9892207491510897,0.8723958333333334,0.06396484375,0.07182890855457226,0.05670588235294117,0.05626780626780627,0.05242397354198597
77,0.994140625,0.9957517101096295,0.9893550476011778,0.8828125,0.0634765625,0.07035398230088495,0.05611764705882352,0.05626780626780627,0.052156294813999055
78,0.9942103794642857,0.9956783559926297,0.9898471870406856,0.8723958333333334,0.06494140625,0.07330383480825958,0.05709803921568627,0.06054131054131054,0.05349622255613991
79,0.9944196428571429,0.9959248702827898,0.9904436782687557,0.8723958333333334,0.0654296875,0.07330383480825958,0.05819607843137254,0.06267806267806268,0.05398081480983035
80,0.9942801339285714,0.9959248702827898,0.9898588829471183,0.8723958333333334,0.06396484375,0.07158308751229105,0.05945098039215686,0.05555555555555555,0.05314528054962388
81,0.9942801339285714,0.9959248702827898,0.9897218737574774,0.8723958333333334,0.0634765625,0.07207472959685349,0.05780392156862745,0.0584045584045584,0.052850301297506265
82,0.9942801339285714,0.9957881648829264,0.9900226256371768,0.8723958333333334,0.06396484375,0.07305801376597837,0.05670588235294117,0.05626780626780627,0.05252256370268793
83,0.9942103794642857,0.9957517101096295,0.9897887075085218,0.8723958333333334,0.06494140625,0.07379547689282202,0.05741176470588235,0.06054131054131054,0.05312714976623974
84,0.9943498883928571,0.9960980304559498,0.9896852437208475,0.8828125,0.06298828125,0.07305801376597837,0.05545098039215686,0.05626780626780627,0.05222866872298103
85,0.9942103794642857,0.9958884155094928,0.9895464351609862,0.8723958333333334,0.060546875,0.06912487708947886,0.053882352941176465,0.057692307692307696,0.050376195102151675
86,0.9942801339285714,0.9959248702827898,0.9897218737574774,0.8723958333333334,0.06396484375,0.07207472959685349,0.05741176470588235,0.0584045584045584,0.05301534964747401
87,0.9944893973214286,0.9960176346612682,0.9900226256371768,0.8828125,0.064453125,0.07059980334316616,0.05768627450980392,0.06267806267806268,0.05324899858094879
88,0.994140625,0.9960176346612682,0.989334366527865,0.8697916666666666,0.064453125,0.07305801376597837,0.05929411764705882,0.06054131054131054,0.05308887366798432
89,0.994140625,0.9957517101096295,0.9900684978935753,0.8723958333333334,0.0634765625,0.07158308751229105,0.056627450980392145,0.06054131054131054,0.0523681539760378
90,0.9940708705357143,0.9958444744881082,0.9891931042813397,0.8723958333333334,0.06396484375,0.07281219272369714,0.057999999999999996,0.06054131054131054,0.052879647698300544
