Epoch,Step,Total,CE,feat
35,0,3.342463254928589,3.342463254928589,
35,10,3.160327196121216,3.160327196121216,
35,20,3.1694447994232178,3.1694447994232178,
36,0,3.3624448776245117,3.3624448776245117,
36,10,3.1934797763824463,3.1934797763824463,
36,20,3.131338357925415,3.131338357925415,
37,0,3.333106756210327,3.333106756210327,
37,10,3.1894593238830566,3.1894593238830566,
37,20,3.098176956176758,3.098176956176758,
38,0,3.2627055644989014,3.2627055644989014,
38,10,3.1963233947753906,3.1963233947753906,
38,20,3.1300508975982666,3.1300508975982666,
39,0,3.436126232147217,3.436126232147217,
39,10,3.220775842666626,3.220775842666626,
39,20,3.193648099899292,3.193648099899292,
40,0,3.5213868618011475,3.5213868618011475,
40,10,3.2093629837036133,3.2093629837036133,
40,20,3.1232659816741943,3.1232659816741943,
41,0,3.340147018432617,3.340147018432617,
41,10,3.1199657917022705,3.1199657917022705,
41,20,3.0161681175231934,3.0161681175231934,
42,0,3.141782283782959,3.141782283782959,
42,10,3.038975715637207,3.038975715637207,
42,20,3.1148035526275635,3.1148035526275635,
43,0,3.0755844116210938,3.0755844116210938,
43,10,2.95985746383667,2.95985746383667,
43,20,3.0255587100982666,3.0255587100982666,
44,0,3.110320568084717,3.110320568084717,
44,10,2.9911446571350098,2.9911446571350098,
44,20,3.0473923683166504,3.0473923683166504,
45,0,3.086951971054077,3.086951971054077,
45,10,2.903404712677002,2.903404712677002,
45,20,2.8588292598724365,2.8588292598724365,
46,0,2.991816997528076,2.991816997528076,
46,10,2.846414089202881,2.846414089202881,
46,20,2.979069948196411,2.979069948196411,
47,0,3.0496251583099365,3.0496251583099365,
47,10,2.9446053504943848,2.9446053504943848,
47,20,2.8004150390625,2.8004150390625,
48,0,2.988922119140625,2.988922119140625,
48,10,2.818934679031372,2.818934679031372,
48,20,2.8249030113220215,2.8249030113220215,
49,0,2.8955063819885254,2.8955063819885254,
49,10,2.8103556632995605,2.8103556632995605,
49,20,2.8964381217956543,2.8964381217956543,
50,0,2.9320342540740967,2.9320342540740967,
50,10,2.7539284229278564,2.7539284229278564,
50,20,2.7686171531677246,2.7686171531677246,
51,0,2.9367902278900146,2.9367902278900146,
51,10,2.7365198135375977,2.7365198135375977,
51,20,2.840522527694702,2.840522527694702,
52,0,2.8629672527313232,2.8629672527313232,
52,10,2.786318302154541,2.786318302154541,
52,20,2.832970142364502,2.832970142364502,
53,0,2.8756752014160156,2.8756752014160156,
53,10,2.744199514389038,2.744199514389038,
53,20,2.6584343910217285,2.6584343910217285,
54,0,2.8527560234069824,2.8527560234069824,
54,10,2.792384624481201,2.792384624481201,
54,20,2.7319626808166504,2.7319626808166504,
55,0,2.822917938232422,2.822917938232422,
55,10,2.685758590698242,2.685758590698242,
55,20,2.708001136779785,2.708001136779785,
56,0,2.8089215755462646,2.8089215755462646,
56,10,2.76554274559021,2.76554274559021,
56,20,2.6742584705352783,2.6742584705352783,
57,0,2.7922134399414062,2.7922134399414062,
57,10,2.534658432006836,2.534658432006836,
57,20,2.706735372543335,2.706735372543335,
58,0,2.726548671722412,2.726548671722412,
58,10,2.758646249771118,2.758646249771118,
58,20,2.5950963497161865,2.5950963497161865,
59,0,2.702754020690918,2.702754020690918,
59,10,2.6098666191101074,2.6098666191101074,
59,20,2.561941385269165,2.561941385269165,
60,0,2.723217725753784,2.723217725753784,
60,10,2.688577890396118,2.688577890396118,
60,20,2.6230411529541016,2.6230411529541016,
61,0,2.7254958152770996,2.7254958152770996,
61,10,2.583829164505005,2.583829164505005,
61,20,2.583575963973999,2.583575963973999,
62,0,2.8145835399627686,2.8145835399627686,
62,10,2.4825656414031982,2.4825656414031982,
62,20,2.531630754470825,2.531630754470825,
63,0,2.7440876960754395,2.7440876960754395,
63,10,2.513490915298462,2.513490915298462,
63,20,2.5955445766448975,2.5955445766448975,
64,0,2.706773519515991,2.706773519515991,
64,10,2.5858657360076904,2.5858657360076904,
64,20,2.5867936611175537,2.5867936611175537,
65,0,2.629328966140747,2.629328966140747,
65,10,2.592567205429077,2.592567205429077,
65,20,2.5248301029205322,2.5248301029205322,
66,0,2.7053380012512207,2.7053380012512207,
66,10,2.4745569229125977,2.4745569229125977,
66,20,2.5230391025543213,2.5230391025543213,
67,0,2.608081102371216,2.608081102371216,
67,10,2.477205753326416,2.477205753326416,
67,20,2.5567681789398193,2.5567681789398193,
68,0,2.639847755432129,2.639847755432129,
68,10,2.44753360748291,2.44753360748291,
68,20,2.366086721420288,2.366086721420288,
69,0,2.627793550491333,2.627793550491333,
69,10,2.5455470085144043,2.5455470085144043,
69,20,2.409142255783081,2.409142255783081,
70,0,2.573817014694214,2.573817014694214,
70,10,2.3722548484802246,2.3722548484802246,
70,20,2.3357744216918945,2.3357744216918945,
71,0,2.6257095336914062,2.6257095336914062,
71,10,2.388793706893921,2.388793706893921,
71,20,2.2867226600646973,2.2867226600646973,
72,0,2.5426859855651855,2.5426859855651855,
72,10,2.4433066844940186,2.4433066844940186,
72,20,2.400394916534424,2.400394916534424,
73,0,2.6365959644317627,2.6365959644317627,
73,10,2.4498543739318848,2.4498543739318848,
73,20,2.3787691593170166,2.3787691593170166,
74,0,2.5251801013946533,2.5251801013946533,
74,10,2.406857967376709,2.406857967376709,
74,20,2.3865244388580322,2.3865244388580322,
75,0,2.497709274291992,2.497709274291992,
75,10,2.3493731021881104,2.3493731021881104,
75,20,2.337838649749756,2.337838649749756,
76,0,2.485025644302368,2.485025644302368,
76,10,2.336378335952759,2.336378335952759,
76,20,2.374738931655884,2.374738931655884,
77,0,2.3704781532287598,2.3704781532287598,
77,10,2.297996997833252,2.297996997833252,
77,20,2.357905149459839,2.357905149459839,
78,0,2.4011714458465576,2.4011714458465576,
78,10,2.4143271446228027,2.4143271446228027,
78,20,2.36189603805542,2.36189603805542,
79,0,2.4583775997161865,2.4583775997161865,
79,10,2.1695775985717773,2.1695775985717773,
79,20,2.393673896789551,2.393673896789551,
80,0,2.3649981021881104,2.3649981021881104,
80,10,2.1626155376434326,2.1626155376434326,
80,20,2.250624895095825,2.250624895095825,
81,0,2.4320099353790283,2.4320099353790283,
81,10,2.1961913108825684,2.1961913108825684,
81,20,2.281759262084961,2.281759262084961,
82,0,2.4832260608673096,2.4832260608673096,
82,10,2.295545816421509,2.295545816421509,
82,20,2.293466329574585,2.293466329574585,
83,0,2.3795700073242188,2.3795700073242188,
83,10,2.251999855041504,2.251999855041504,
83,20,2.271422863006592,2.271422863006592,
84,0,2.3723244667053223,2.3723244667053223,
84,10,2.2075929641723633,2.2075929641723633,
84,20,2.2875890731811523,2.2875890731811523,
85,0,2.422517776489258,2.422517776489258,
85,10,2.279904842376709,2.279904842376709,
85,20,2.2439019680023193,2.2439019680023193,
86,0,2.331017255783081,2.331017255783081,
86,10,2.207993745803833,2.207993745803833,
86,20,2.178877115249634,2.178877115249634,
87,0,2.413769006729126,2.413769006729126,
87,10,2.1622209548950195,2.1622209548950195,
87,20,2.2581098079681396,2.2581098079681396,
88,0,2.352041482925415,2.352041482925415,
88,10,2.208799362182617,2.208799362182617,
88,20,2.084672689437866,2.084672689437866,
89,0,2.26948618888855,2.26948618888855,
89,10,2.135188579559326,2.135188579559326,
89,20,2.1952052116394043,2.1952052116394043,
90,0,2.301910877227783,2.301910877227783,
90,10,2.1645591259002686,2.1645591259002686,
90,20,2.1141538619995117,2.1141538619995117,
91,0,2.334900379180908,2.334900379180908,
91,10,2.1540560722351074,2.1540560722351074,
91,20,2.129016876220703,2.129016876220703,
92,0,2.177154302597046,2.177154302597046,
92,10,2.140615463256836,2.140615463256836,
92,20,2.1195101737976074,2.1195101737976074,
93,0,2.254713296890259,2.254713296890259,
93,10,2.1595733165740967,2.1595733165740967,
93,20,2.11942720413208,2.11942720413208,
94,0,2.288848638534546,2.288848638534546,
94,10,2.133378744125366,2.133378744125366,
94,20,2.102247714996338,2.102247714996338,
95,0,2.2717370986938477,2.2717370986938477,
95,10,2.157557487487793,2.157557487487793,
95,20,2.0842270851135254,2.0842270851135254,
96,0,2.282031536102295,2.282031536102295,
96,10,2.0960605144500732,2.0960605144500732,
96,20,2.0962727069854736,2.0962727069854736,
97,0,2.251204013824463,2.251204013824463,
97,10,2.1161012649536133,2.1161012649536133,
97,20,2.111483097076416,2.111483097076416,
98,0,2.1777005195617676,2.1777005195617676,
98,10,2.035653591156006,2.035653591156006,
98,20,2.018263339996338,2.018263339996338,
99,0,2.1497366428375244,2.1497366428375244,
99,10,2.091221809387207,2.091221809387207,
99,20,2.0161638259887695,2.0161638259887695,
100,0,2.2289135456085205,2.2289135456085205,
100,10,2.0337843894958496,2.0337843894958496,
100,20,2.0200746059417725,2.0200746059417725,
101,0,2.2077159881591797,2.2077159881591797,
101,10,2.066657304763794,2.066657304763794,
101,20,2.0550119876861572,2.0550119876861572,
102,0,2.0778393745422363,2.0778393745422363,
102,10,2.0438315868377686,2.0438315868377686,
102,20,1.9804192781448364,1.9804192781448364,
103,0,2.158346176147461,2.158346176147461,
103,10,2.009028196334839,2.009028196334839,
103,20,1.9842183589935303,1.9842183589935303,
104,0,2.1894338130950928,2.1894338130950928,
104,10,2.049360752105713,2.049360752105713,
104,20,1.9356461763381958,1.9356461763381958,
105,0,2.232802629470825,2.232802629470825,
105,10,2.0911178588867188,2.0911178588867188,
105,20,1.908969521522522,1.908969521522522,
106,0,2.1412477493286133,2.1412477493286133,
106,10,1.9369488954544067,1.9369488954544067,
106,20,1.8070197105407715,1.8070197105407715,
107,0,2.1989099979400635,2.1989099979400635,
107,10,1.9416569471359253,1.9416569471359253,
107,20,1.924446940422058,1.924446940422058,
108,0,2.0683648586273193,2.0683648586273193,
108,10,1.956971287727356,1.956971287727356,
108,20,1.9331449270248413,1.9331449270248413,
109,0,2.0640459060668945,2.0640459060668945,
109,10,1.999684453010559,1.999684453010559,
109,20,1.893170952796936,1.893170952796936,
110,0,2.1009249687194824,2.1009249687194824,
110,10,1.9808231592178345,1.9808231592178345,
110,20,1.9569237232208252,1.9569237232208252,
111,0,2.047114610671997,2.047114610671997,
111,10,1.8872030973434448,1.8872030973434448,
111,20,1.9645087718963623,1.9645087718963623,
112,0,1.974949598312378,1.974949598312378,
112,10,1.8270140886306763,1.8270140886306763,
112,20,1.8952404260635376,1.8952404260635376,
113,0,2.0488195419311523,2.0488195419311523,
113,10,1.8410370349884033,1.8410370349884033,
113,20,1.8370602130889893,1.8370602130889893,
114,0,2.0089287757873535,2.0089287757873535,
114,10,1.8351770639419556,1.8351770639419556,
114,20,1.7850570678710938,1.7850570678710938,
115,0,2.0498862266540527,2.0498862266540527,
115,10,1.9080684185028076,1.9080684185028076,
115,20,1.8140586614608765,1.8140586614608765,
116,0,1.9857444763183594,1.9857444763183594,
116,10,1.9367437362670898,1.9367437362670898,
116,20,1.8707865476608276,1.8707865476608276,
117,0,1.960493803024292,1.960493803024292,
117,10,1.888243556022644,1.888243556022644,
117,20,1.8242831230163574,1.8242831230163574,
118,0,2.0592212677001953,2.0592212677001953,
118,10,1.7981911897659302,1.7981911897659302,
118,20,1.8555032014846802,1.8555032014846802,
119,0,1.9613041877746582,1.9613041877746582,
119,10,1.8455281257629395,1.8455281257629395,
119,20,1.8984441757202148,1.8984441757202148,
120,0,2.121406078338623,2.121406078338623,
120,10,1.7947778701782227,1.7947778701782227,
120,20,1.8104411363601685,1.8104411363601685,
121,0,2.0327723026275635,2.0327723026275635,
121,10,1.8976296186447144,1.8976296186447144,
121,20,1.7812031507492065,1.7812031507492065,
122,0,1.9333792924880981,1.9333792924880981,
122,10,1.842659831047058,1.842659831047058,
122,20,1.8213040828704834,1.8213040828704834,
123,0,1.9270602464675903,1.9270602464675903,
123,10,1.8436747789382935,1.8436747789382935,
123,20,1.7711595296859741,1.7711595296859741,
124,0,1.914039134979248,1.914039134979248,
124,10,1.8413347005844116,1.8413347005844116,
124,20,1.826916217803955,1.826916217803955,
125,0,1.9520376920700073,1.9520376920700073,
125,10,1.804227352142334,1.804227352142334,
125,20,1.7029848098754883,1.7029848098754883,
126,0,1.8733495473861694,1.8733495473861694,
126,10,1.7843365669250488,1.7843365669250488,
126,20,1.861776351928711,1.861776351928711,
127,0,1.9369555711746216,1.9369555711746216,
127,10,1.8299555778503418,1.8299555778503418,
127,20,1.7357752323150635,1.7357752323150635,
128,0,2.010467052459717,2.010467052459717,
128,10,1.8833155632019043,1.8833155632019043,
128,20,1.875195860862732,1.875195860862732,
129,0,1.9641973972320557,1.9641973972320557,
129,10,1.7531324625015259,1.7531324625015259,
129,20,1.700055718421936,1.700055718421936,
130,0,1.8631606101989746,1.8631606101989746,
130,10,1.7690064907073975,1.7690064907073975,
130,20,1.7335195541381836,1.7335195541381836,
131,0,1.9262824058532715,1.9262824058532715,
131,10,1.7130703926086426,1.7130703926086426,
131,20,1.7017985582351685,1.7017985582351685,
132,0,1.936090111732483,1.936090111732483,
132,10,1.7617955207824707,1.7617955207824707,
132,20,1.7553737163543701,1.7553737163543701,
133,0,1.894022822380066,1.894022822380066,
133,10,1.796425461769104,1.796425461769104,
133,20,1.7749336957931519,1.7749336957931519,
134,0,1.908982753753662,1.908982753753662,
134,10,1.7241240739822388,1.7241240739822388,
134,20,1.7063288688659668,1.7063288688659668,
135,0,1.8595407009124756,1.8595407009124756,
135,10,1.6939529180526733,1.6939529180526733,
135,20,1.6061245203018188,1.6061245203018188,
136,0,1.9353621006011963,1.9353621006011963,
136,10,1.7434890270233154,1.7434890270233154,
136,20,1.6810691356658936,1.6810691356658936,
137,0,1.8248999118804932,1.8248999118804932,
137,10,1.7418577671051025,1.7418577671051025,
137,20,1.6411950588226318,1.6411950588226318,
138,0,1.8296287059783936,1.8296287059783936,
138,10,1.7973326444625854,1.7973326444625854,
138,20,1.732313632965088,1.732313632965088,
139,0,1.8394758701324463,1.8394758701324463,
139,10,1.7353289127349854,1.7353289127349854,
139,20,1.6127040386199951,1.6127040386199951,
140,0,1.957628607749939,1.957628607749939,
140,10,1.7654412984848022,1.7654412984848022,
140,20,1.5905424356460571,1.5905424356460571,
141,0,1.882484793663025,1.882484793663025,
141,10,1.843606948852539,1.843606948852539,
141,20,1.7337294816970825,1.7337294816970825,
142,0,1.8246328830718994,1.8246328830718994,
142,10,1.7443842887878418,1.7443842887878418,
142,20,1.7265812158584595,1.7265812158584595,
143,0,1.8589109182357788,1.8589109182357788,
143,10,1.7489573955535889,1.7489573955535889,
143,20,1.621102213859558,1.621102213859558,
144,0,1.9019659757614136,1.9019659757614136,
144,10,1.7339247465133667,1.7339247465133667,
144,20,1.608952522277832,1.608952522277832,
145,0,1.878123164176941,1.878123164176941,
145,10,1.705413579940796,1.705413579940796,
145,20,1.6269853115081787,1.6269853115081787,
146,0,1.8080389499664307,1.8080389499664307,
146,10,1.7725566625595093,1.7725566625595093,
146,20,1.6788777112960815,1.6788777112960815,
147,0,1.91316556930542,1.91316556930542,
147,10,1.7294813394546509,1.7294813394546509,
147,20,1.7016006708145142,1.7016006708145142,
148,0,1.9047614336013794,1.9047614336013794,
148,10,1.7173876762390137,1.7173876762390137,
148,20,1.6183643341064453,1.6183643341064453,
149,0,1.894993782043457,1.894993782043457,
149,10,1.738608717918396,1.738608717918396,
149,20,1.702834129333496,1.702834129333496,
150,0,1.8329523801803589,1.8329523801803589,
150,10,1.6917243003845215,1.6917243003845215,
150,20,1.7218554019927979,1.7218554019927979,
