epoch,train_all,train_many,train_median,train_low,val_all,val_many,val_median,val_low,val_fscore
1,0.005789620535714286,0.0027663782350961803,0.0008421052631578948,0.010416666666666666,0.00244140625,0.005653883972468043,0.000784313725490196,0.0,7.117899637140058e-05
2,0.022809709821428572,0.016661586818294372,0.0006124401913875598,0.0,0.00927734375,0.02286135693215339,0.003607843137254902,0.0,0.0029194975379601045
3,0.030203683035714284,0.024124974961131102,0.001263453780481644,0.0,0.01123046875,0.023303834808259587,0.006862745098039216,0.0,0.0036302325598471896
4,0.03257533482142857,0.028743367964642108,0.004687719573168489,0.0,0.01416015625,0.029203539823008846,0.010392156862745097,0.0,0.005128243228347142
5,0.03703962053571429,0.03299192068178644,0.0055466092215318225,0.0,0.01171875,0.03279252704031465,0.003137254901960784,0.0,0.00419004880692482
6,0.04150390625,0.03779396062694312,0.005031769400190453,0.0,0.0146484375,0.04051130776794493,0.003137254901960784,0.0,0.0036257576236918606
7,0.05308314732142857,0.05074932408769281,0.008319157450736398,0.0,0.02099609375,0.04965585054080629,0.010862745098039214,0.0,0.007655975208348446
8,0.052943638392857144,0.050278202207580315,0.012016928376061503,0.0,0.01904296875,0.04257620452310718,0.007058823529411765,0.0,0.0067264150496474506
9,0.06494140625,0.06171622578352796,0.014871242792295424,0.0,0.02099609375,0.061111111111111116,0.003333333333333333,0.0,0.00907310504856093
10,0.06703404017857142,0.06615713697049283,0.012513801987486198,0.0,0.037109375,0.08785644051130777,0.011843137254901959,0.0,0.01491232434817117
11,0.06919642857142858,0.06956991187383058,0.01415998621261779,0.003472222222222222,0.029296875,0.06474926253687316,0.01549019607843137,0.0,0.013564234570305839
12,0.0771484375,0.07497928227500882,0.017933026897423182,0.0,0.02978515625,0.06878072763028514,0.012235294117647058,0.0,0.0141197032785287
13,0.08579799107142858,0.0875141237796144,0.020160663897506002,0.0,0.0400390625,0.0920353982300885,0.012823529411764704,0.0,0.020043824466143372
14,0.08823939732142858,0.09048493595537141,0.021259214469740786,0.0,0.044921875,0.09311701081612586,0.017999999999999995,0.0,0.02433232816605741
15,0.09249441964285714,0.09173587142570434,0.026083738758661358,0.0026041666666666665,0.0498046875,0.11558505408062929,0.0243921568627451,0.0,0.02979626422300386
16,0.1044921875,0.10696487802922877,0.030617520766127577,0.005208333333333333,0.05322265625,0.11253687315634218,0.02152941176470588,0.0,0.02628162090963246
17,0.1103515625,0.11117617921418348,0.03675309365557044,0.0,0.060546875,0.11288102261553588,0.026705882352941177,0.0,0.03145968775953329
18,0.10902622767857142,0.10852449601696536,0.04144568761132228,0.0026041666666666665,0.06640625,0.13013765978367747,0.029941176470588235,0.008547008547008548,0.03926730228164127
19,0.10930524553571429,0.1118961454810965,0.03641402543105329,0.003472222222222222,0.0380859375,0.07517207472959686,0.020352941176470584,0.0,0.020279003354703534
